backend/internal/api/__tests__/account_workbench_controls_test.go	82c512a3c962f66d6336e4521c858cd32a1c130373cc2428fe699285bfd4c0d7	reviewed	逐行审查 API 路由鉴权、稳定 ID 与请求校验、私有数据返回、任务和 SSE 生命周期及对应测试；确认待修复的工作台会话与部分 JSON 解码入口问题
backend/internal/api/__tests__/account_workbench_conversion_test.go	e176186c8db7920632bd8a9bb4dcc219c892d7e984d057d7477c73b3f101834f	reviewed	逐行审查 API 路由鉴权、稳定 ID 与请求校验、私有数据返回、任务和 SSE 生命周期及对应测试；确认待修复的工作台会话与部分 JSON 解码入口问题
backend/internal/api/__tests__/account_workbench_local_export_test.go	b7a51345f4e07934dd4a248dbee054db9c2088911ff4a84dbcb9596b10de6971	reviewed	Read current source-profile API handlers and complete server; owner-session, no-store and strict request binding verified
backend/internal/api/__tests__/account_workbench_local_setup_test.go	a8c229d1def95fb567f2f2e5f08da6e9e2168a961330bdd694b2db6393f39dcc	reviewed	Re-reviewed route wiring, explicit local export initialization, credential-free response and authenticated mixed queue restore contracts.
backend/internal/api/__tests__/account_workbench_mixed_test.go	57db4b8a7f436d88c26a0ec6e78204a99246d8e84607788c2745dc000544f775	reviewed	Read full authenticated queue/mixed API regressions; verifies strict revision/confirmation and no-store using isolated router/database.
backend/internal/api/__tests__/account_workbench_oauth_sms_test.go	34f2b3e408e481d3d36301e8a58aec8583f28abd8fb7b5046e6b8aa25799ed23	reviewed	Read complete scope/authenticated SMS attachment and checkpoint-security API with strict JSON; stable checkpoint ID and revision delegated to domain. New SMS API test verifies anonymous/missing source/invalid JSON and no-store.
backend/internal/api/__tests__/account_workbench_profile_export_test.go	2cad3fd9b0a7fd959e3a49f2cf047389e9b86d787764cac700cc66918068d945	reviewed	逐行审查 API 路由鉴权、稳定 ID 与请求校验、私有数据返回、任务和 SSE 生命周期及对应测试；确认待修复的工作台会话与部分 JSON 解码入口问题
backend/internal/api/__tests__/account_workbench_queues_test.go	a1b9f35843e5363bfe38993228fab0809d01fde560413c5353f9b8cdd27ea6e5	reviewed	Read full authenticated queue/mixed API regressions; verifies strict revision/confirmation and no-store using isolated router/database.
backend/internal/api/__tests__/account_workbench_regenerate_test.go	b0894002747954f261ffe7408e9490fef9339c2035769990fb11ef9dd1e3450d	reviewed	Read current source-profile API handlers and complete server; owner-session, no-store and strict request binding verified
backend/internal/api/__tests__/account_workbench_security_source_test.go	9eec692a42ebf2a58486aa18e21526d8edd6ff58cb04cdcce0dd1c42c2018ea4	reviewed	Read complete source/checkpoint API regressions: owner authentication, no-store missing source responses, and rejection of unconfirmed checkpoint transfer/identity confirmation/fresh OAuth actions.
backend/internal/api/__tests__/account_workbench_sms_receipts_test.go	c3927d66cb3f717f2e0b69f586c7646c732f647a0896769925520d959c5378aa	fixed	回归已验证：有效登录会话校验；严格JSON拒绝尾部/未知字段/错误内容类型；评分配置每次响应只解析一次；短信订单按范围隔离查询
backend/internal/api/__tests__/account_workbench_source_profiles_test.go	f3569ed19e968cd7d6feeec9482dbc068c2a99b96c72aa812023b587b72099fb	reviewed	Read complete source-profile API tests; session/no-store/scope/input contracts; source-profile API race passed 9.613s and vet passed
backend/internal/api/__tests__/account_workbench_test.go	2c32977f04a9da9416a7f91b0943c1b722ecd83046c011543b37b70c908da565	reviewed	Re-reviewed route wiring, explicit local export initialization, credential-free response and authenticated mixed queue restore contracts.
backend/internal/api/__tests__/browser_requests_test.go	b990c516fbc149bdfbecb6c3f17cdffd2621a246a35559c56dba832fa92f976c	fixed	回归已验证：有效登录会话校验；严格JSON拒绝尾部/未知字段/错误内容类型；评分配置每次响应只解析一次；短信订单按范围隔离查询
backend/internal/api/__tests__/dictionary_requests_test.go	d89f50f62ee8d645430f9f90387d6a92ef272803d087153bd348717029f099de	fixed	回归已验证：有效登录会话校验；严格JSON拒绝尾部/未知字段/错误内容类型；评分配置每次响应只解析一次；短信订单按范围隔离查询
backend/internal/api/__tests__/pricing_minimum_test.go	dd90ed9abc066bb4f65cfa04cbf701f6561d91f50b80e9f28895c84ef585a6bb	reviewed	逐行审查 API 路由鉴权、稳定 ID 与请求校验、私有数据返回、任务和 SSE 生命周期及对应测试；确认待修复的工作台会话与部分 JSON 解码入口问题
backend/internal/api/__tests__/workbench_session_test.go	a97c38fd82053088058a99963fbaa1fcaa1bc753ddc3314791cbd9e4b4f38bd4	fixed	回归已验证：有效登录会话校验；严格JSON拒绝尾部/未知字段/错误内容类型；评分配置每次响应只解析一次；短信订单按范围隔离查询
backend/internal/api/account_results_events.go	3406cbf8e336cba4e311a1b4bb70720e2c266cce7647af9a4acc149d29f3f565	reviewed	逐行审查 API 路由鉴权、稳定 ID 与请求校验、私有数据返回、任务和 SSE 生命周期及对应测试；确认待修复的工作台会话与部分 JSON 解码入口问题
backend/internal/api/account_results_events_test.go	8a9e5500c34001d85ecca05badd315856cd8dcf1306e8929550d104d25f99287	reviewed	逐行审查 API 路由鉴权、稳定 ID 与请求校验、私有数据返回、任务和 SSE 生命周期及对应测试；确认待修复的工作台会话与部分 JSON 解码入口问题
backend/internal/api/account_workbench.go	ca0771989b030e2bd79275ffea7ebaafdb586d38653ce521aedb1e972de16d97	fixed	回归已验证：有效登录会话校验；严格JSON拒绝尾部/未知字段/错误内容类型；评分配置每次响应只解析一次；短信订单按范围隔离查询
backend/internal/api/account_workbench_batch.go	a4f7db03a4a3e770bc61e16d9ecaf9d7f003bc2e2b32ebd04de0fbed2f2976ab	reviewed	逐行审查 API 路由鉴权、稳定 ID 与请求校验、私有数据返回、任务和 SSE 生命周期及对应测试；确认待修复的工作台会话与部分 JSON 解码入口问题
backend/internal/api/account_workbench_checkpoints.go	7f9ecf0683cda68adfd994c93af9627b4368dcc05a0964972c5bc8ee7da728ee	reviewed	逐行审查 API 路由鉴权、稳定 ID 与请求校验、私有数据返回、任务和 SSE 生命周期及对应测试；确认待修复的工作台会话与部分 JSON 解码入口问题
backend/internal/api/account_workbench_cleanup.go	b1fae9f7983fb34e7a3d4a2ebe63d3b9010c6a5d5605490fb6d684333f8f29ff	reviewed	逐行审查 API 路由鉴权、稳定 ID 与请求校验、私有数据返回、任务和 SSE 生命周期及对应测试；确认待修复的工作台会话与部分 JSON 解码入口问题
backend/internal/api/account_workbench_export.go	d0178d77cf8c5f34639113061cf54b8c44197d931e34bd5e91ca3b35f9540824	reviewed	逐行审查 API 路由鉴权、稳定 ID 与请求校验、私有数据返回、任务和 SSE 生命周期及对应测试；确认待修复的工作台会话与部分 JSON 解码入口问题
backend/internal/api/account_workbench_history.go	051d24cab021bb7b8e72cd03412820a6518b8415793aae42567731a8ca4bebcb	reviewed	逐行审查 API 路由鉴权、稳定 ID 与请求校验、私有数据返回、任务和 SSE 生命周期及对应测试；确认待修复的工作台会话与部分 JSON 解码入口问题
backend/internal/api/account_workbench_local_exports.go	a05990f2235a960bc5f641b129f9894cd4828a972ce1873f82759cc2e137cda1	reviewed	逐行审查 API 路由鉴权、稳定 ID 与请求校验、私有数据返回、任务和 SSE 生命周期及对应测试；确认待修复的工作台会话与部分 JSON 解码入口问题
backend/internal/api/account_workbench_maintenance_auth.go	c2bac5d1155ae442102e19e0df12d3cd003a4039ad1746b1e93fdd2da08f563d	reviewed	逐行审查 API 路由鉴权、稳定 ID 与请求校验、私有数据返回、任务和 SSE 生命周期及对应测试；确认待修复的工作台会话与部分 JSON 解码入口问题
backend/internal/api/account_workbench_mixed.go	134fa1c474f6750c08561f5c8087448dfede0e1a63e305972ee114493aa6e53d	reviewed	逐行审查 API 路由鉴权、稳定 ID 与请求校验、私有数据返回、任务和 SSE 生命周期及对应测试；确认待修复的工作台会话与部分 JSON 解码入口问题
backend/internal/api/account_workbench_mixed_queue.go	92ecc95650180579a0fa74c872cfdce2987c45ca9eebac43a1a34f283ce1ca59	reviewed	Re-reviewed route wiring, explicit local export initialization, credential-free response and authenticated mixed queue restore contracts.
backend/internal/api/account_workbench_oauth.go	be707c7cdb90e6df080decd92c6acbe1d67904f38c03c45f440b9e89667abf8a	reviewed	逐行审查 API 路由鉴权、稳定 ID 与请求校验、私有数据返回、任务和 SSE 生命周期及对应测试；确认待修复的工作台会话与部分 JSON 解码入口问题
backend/internal/api/account_workbench_oauth_sms.go	37cdf35903890ae5c7c58e2e2ce240254e304b4bb2a2f5c7e4ea421cf36adc43	reviewed	Read complete authenticated SMS attachment read/write API; strict JSON input and scope are delegated to owner-bound workbench service; no secret response fields.
backend/internal/api/account_workbench_profile_export.go	204fff01e211e43d4f32afa6f81d1af346257840c4c4c54a5ad43189e13378bc	reviewed	逐行审查 API 路由鉴权、稳定 ID 与请求校验、私有数据返回、任务和 SSE 生命周期及对应测试；确认待修复的工作台会话与部分 JSON 解码入口问题
backend/internal/api/account_workbench_profiles.go	29e912e4a39ba6d3cf341d5863005de98968d9cc4172f028e60e56b20b4ddea7	reviewed	逐行审查 API 路由鉴权、稳定 ID 与请求校验、私有数据返回、任务和 SSE 生命周期及对应测试；确认待修复的工作台会话与部分 JSON 解码入口问题
backend/internal/api/account_workbench_queues.go	d5c121ae83737c889e43bfe0b2ff28636a773d1db324df3d627b76625d0b3bfd	reviewed	逐行审查 API 路由鉴权、稳定 ID 与请求校验、私有数据返回、任务和 SSE 生命周期及对应测试；确认待修复的工作台会话与部分 JSON 解码入口问题
backend/internal/api/account_workbench_regenerate.go	2d154a94e4108190aa0670bd995f7e38a8c33873835f2cd566a0692ff956df39	reviewed	逐行审查 API 路由鉴权、稳定 ID 与请求校验、私有数据返回、任务和 SSE 生命周期及对应测试；确认待修复的工作台会话与部分 JSON 解码入口问题
backend/internal/api/account_workbench_security.go	a1b51fd779a4dbbc068d6b8bf8ee112b9d6aaa46ffbc1de000b2868f80a6eebe	reviewed	复审受登录会话保护且no-store的安全来源API；逐读新API来源鉴权回归；server仅新增对应授权GET路由。
backend/internal/api/account_workbench_security_batch.go	4474b386f824b801b19b19cc0c262c913af9303833bf2fddb78be74ca9ea8c4e	reviewed	逐行审查 API 路由鉴权、稳定 ID 与请求校验、私有数据返回、任务和 SSE 生命周期及对应测试；确认待修复的工作台会话与部分 JSON 解码入口问题
backend/internal/api/account_workbench_security_checkpoint.go	2fd011b8a296fcf920cdebc945b6f458cbbc2baf0a642ba3451db30420cf60ac	reviewed	Read complete scope/authenticated SMS attachment and checkpoint-security API with strict JSON; stable checkpoint ID and revision delegated to domain. New SMS API test verifies anonymous/missing source/invalid JSON and no-store.
backend/internal/api/account_workbench_sms_receipts.go	c476c673625638437eb0f61a4714340e6e896656e7adc611595093cc33e1278b	fixed	回归已验证：有效登录会话校验；严格JSON拒绝尾部/未知字段/错误内容类型；评分配置每次响应只解析一次；短信订单按范围隔离查询
backend/internal/api/account_workbench_source_profiles.go	00db6f555e8c3769ba7d1cc880ad4458ba1651032f9dc94477db3298604235ca	reviewed	Read current source-profile API handlers and complete server; owner-session, no-store and strict request binding verified
backend/internal/api/batch_probe_test.go	1b586361e15f04cdd38679511cd48727f9924aceb1c2191ae993a6b190a3da93	reviewed	逐行审查 API 路由鉴权、稳定 ID 与请求校验、私有数据返回、任务和 SSE 生命周期及对应测试；确认待修复的工作台会话与部分 JSON 解码入口问题
backend/internal/api/browser_login.go	b30fe2cd19b2302f840d42e0300e922f6938a19efd87b4bcb07ea8657419d193	fixed	回归已验证：有效登录会话校验；严格JSON拒绝尾部/未知字段/错误内容类型；评分配置每次响应只解析一次；短信订单按范围隔离查询
backend/internal/api/dictionary_test.go	9b89ed39e5530898c2f548c2beb5c453a1245a4fb0c35a7da06f4c11a026505d	reviewed	逐行审查 API 路由鉴权、稳定 ID 与请求校验、私有数据返回、任务和 SSE 生命周期及对应测试；确认待修复的工作台会话与部分 JSON 解码入口问题
backend/internal/api/kuma_templates.go	1d3713905c45f2eeecef14071ef6b26a38ae5414820c603d8dfefa82ca9b6ded	reviewed	逐行审查 API 路由鉴权、稳定 ID 与请求校验、私有数据返回、任务和 SSE 生命周期及对应测试；确认待修复的工作台会话与部分 JSON 解码入口问题
backend/internal/api/kuma_templates_test.go	6a7d92568cd7b1987e7869a5a986a00c1e7e06bf07b74dc7607bdfd48e9f012d	reviewed	逐行审查 API 路由鉴权、稳定 ID 与请求校验、私有数据返回、任务和 SSE 生命周期及对应测试；确认待修复的工作台会话与部分 JSON 解码入口问题
backend/internal/api/login_rotation_test.go	0e6f4d525634ddcce506f636859bb1f07fbda437eb26858e4879d308cd72b067	reviewed	逐行审查 API 路由鉴权、稳定 ID 与请求校验、私有数据返回、任务和 SSE 生命周期及对应测试；确认待修复的工作台会话与部分 JSON 解码入口问题
backend/internal/api/login_throttle.go	ee84a07e331b0304e87ac888763dd3aa3aeeb226386dac37f9bf3044caf91dde	reviewed	逐行审查 API 路由鉴权、稳定 ID 与请求校验、私有数据返回、任务和 SSE 生命周期及对应测试；确认待修复的工作台会话与部分 JSON 解码入口问题
backend/internal/api/login_throttle_test.go	1219d3bf34e7fd3ff377c2061945ad08c336f380b40a3bf70f0d620ec2a9f945	reviewed	逐行审查 API 路由鉴权、稳定 ID 与请求校验、私有数据返回、任务和 SSE 生命周期及对应测试；确认待修复的工作台会话与部分 JSON 解码入口问题
backend/internal/api/model_animations.go	53b0c4d3164160195480591a374907eacf7add52613ca8861eac0d38d82fd69e	reviewed	逐行审查 API 路由鉴权、稳定 ID 与请求校验、私有数据返回、任务和 SSE 生命周期及对应测试；确认待修复的工作台会话与部分 JSON 解码入口问题
backend/internal/api/model_pricing_cache_test.go	9de1185cd02ed3acd415bd042ce71e06dce13cc558e24b8660b68f40c0485bda	reviewed	逐行审查 API 路由鉴权、稳定 ID 与请求校验、私有数据返回、任务和 SSE 生命周期及对应测试；确认待修复的工作台会话与部分 JSON 解码入口问题
backend/internal/api/onboarding_probe_tasks.go	d48d1093a8628b0f97674a7c62e02f1485ed7859c3aa5effaffe755a13f0b610	reviewed	逐行审查 API 路由鉴权、稳定 ID 与请求校验、私有数据返回、任务和 SSE 生命周期及对应测试；确认待修复的工作台会话与部分 JSON 解码入口问题
backend/internal/api/server.go	e303a16d2176c09c8816acd2cba47fb5b7d271f7141ed1bae70047439f9c728c	reviewed	Read current source-profile API handlers and complete server; owner-session, no-store and strict request binding verified
backend/internal/api/server_test.go	69cf5abc87d89f5f5a78d8ee5765fc8cddb3e60a6a1a2ef1996b6a12b577ec44	reviewed	完整审查 API 全路由鉴权、请求上界与字段契约、会话恢复、任务取消和 SSE 回归测试及隔离 fixtures
backend/internal/api/session_stream_test.go	1b0474ecc66c3f27328a580b381acf8aca36b2e81dd478d8af745bc96ca08acf	reviewed	逐行审查 API 路由鉴权、稳定 ID 与请求校验、私有数据返回、任务和 SSE 生命周期及对应测试；确认待修复的工作台会话与部分 JSON 解码入口问题
backend/internal/api/uptime_kuma.go	2c7cbeea441be1bb6451a877db4521ce66b8f5c50a8de9bc34692a35560f6e59	reviewed	逐行审查 API 路由鉴权、稳定 ID 与请求校验、私有数据返回、任务和 SSE 生命周期及对应测试；确认待修复的工作台会话与部分 JSON 解码入口问题
backend/internal/api/uptime_kuma_test.go	52622e81cddaf2b2c2117173dd051037571fd5a168eec2dee146f473826a0045	reviewed	逐行审查 API 路由鉴权、稳定 ID 与请求校验、私有数据返回、任务和 SSE 生命周期及对应测试；确认待修复的工作台会话与部分 JSON 解码入口问题
backend/internal/authrecovery/__tests__/batch_progress_test.go	f613245612bdd67ef81a351626be1b33410358ea98d8527a8c60bddb86faf12b	fixed	Batch recovery persists latest host only while preserving full snapshot; regression previously overwrote newer first-host failure, now passes authrecovery race tests.
backend/internal/authrecovery/__tests__/outcomes_test.go	c08fba834b3c19ed63324ed3f99cb383671b18f1ea6f7a51afec0ed89001fbe1	reviewed	Read full auth recovery, vault selection, guarded credential commit, captcha encryption/cancellation/identity, privacy and conflict tests.
backend/internal/authrecovery/browser.go	64cd2efb759e74b7012980a0201e56446853a7462836a954139fa9e861562dc6	reviewed	Read full auth recovery, vault selection, guarded credential commit, captcha encryption/cancellation/identity, privacy and conflict tests.
backend/internal/authrecovery/captcha.go	0de07ba447387eb440efc13ccfc53d15616b1d6a7d678d0ca6a78a7b8c975a84	reviewed	Read full auth recovery, vault selection, guarded credential commit, captcha encryption/cancellation/identity, privacy and conflict tests.
backend/internal/authrecovery/captcha_conflict_test.go	a9591e581e22df03225fcd8cc78258bd5d8d1ab07befbbe44c08dd8c2bb66868	reviewed	Read full auth recovery, vault selection, guarded credential commit, captcha encryption/cancellation/identity, privacy and conflict tests.
backend/internal/authrecovery/captcha_test.go	e7b2702b3a6eea42fe7bbe2b5c16c83b0a3dfcf24a582ac43118258dd89bb47b	reviewed	Read full auth recovery, vault selection, guarded credential commit, captcha encryption/cancellation/identity, privacy and conflict tests.
backend/internal/authrecovery/credential_conflict_test.go	96252e9ef23adabe4690904dd8ef49e049046f127892283a7b3b95ae398342ca	reviewed	Read full auth recovery, vault selection, guarded credential commit, captcha encryption/cancellation/identity, privacy and conflict tests.
backend/internal/authrecovery/projection_failure_test.go	e6374e99e6ab2f66b46ba61ee0d0eb53ef75e97d3e8210ea28b8f99e5d42e581	reviewed	Read full auth recovery, vault selection, guarded credential commit, captcha encryption/cancellation/identity, privacy and conflict tests.
backend/internal/authrecovery/service.go	89fdbee7925aace452116df6e7196a42adca660d1b7f24cf6f6a060b97a954ee	fixed	Batch recovery persists latest host only while preserving full snapshot; regression previously overwrote newer first-host failure, now passes authrecovery race tests.
backend/internal/authrecovery/service_test.go	71049f9e3bdd14248c1609c6d2bdb0acc84063662a3d94da70ef118f6528de50	reviewed	Read full auth recovery, vault selection, guarded credential commit, captcha encryption/cancellation/identity, privacy and conflict tests.
backend/internal/browserlogin/__tests__/api_test.go	cc916726c1d2a1eb8abca0db83e7c8218f5b3eed82e447ef7d3084f32b294943	reviewed	Read source and isolated fixtures: owner-bound browser lifecycle, private socket RPC, restricted proxies, OAuth callback and recovery, security-operation write boundaries, screenshot eligibility; no additional confirmed defect.
backend/internal/browserlogin/__tests__/challenge_test.go	48cff0518f4e484ec8e4959b1dbf6756c8cf2fec8b7a2050935f6186f6005747	reviewed	Read source and isolated fixtures: owner-bound browser lifecycle, private socket RPC, restricted proxies, OAuth callback and recovery, security-operation write boundaries, screenshot eligibility; no additional confirmed defect.
backend/internal/browserlogin/__tests__/chromium_test.go	602a0b3d95e275bf6c9cedbca0dbaefb659f49ba82cc960fff7173dfd971084c	reviewed	Read source and isolated fixtures: owner-bound browser lifecycle, private socket RPC, restricted proxies, OAuth callback and recovery, security-operation write boundaries, screenshot eligibility; no additional confirmed defect.
backend/internal/browserlogin/__tests__/input_test.go	3f8f3fae7d1e23e116723a4f0078ec8320475efd42ed2949a796887fb341a311	reviewed	Read source and isolated fixtures: owner-bound browser lifecycle, private socket RPC, restricted proxies, OAuth callback and recovery, security-operation write boundaries, screenshot eligibility; no additional confirmed defect.
backend/internal/browserlogin/__tests__/interaction_test.go	843fb3878c4a81cc091ce3a6b0af56268dcd5b6ea79f3a33b4e1eccfce927224	reviewed	Read source and isolated fixtures: owner-bound browser lifecycle, private socket RPC, restricted proxies, OAuth callback and recovery, security-operation write boundaries, screenshot eligibility; no additional confirmed defect.
backend/internal/browserlogin/__tests__/lifecycle_test.go	952d202742027d656e19778009bc599ce0e4263ff7e4a21dcfef39d34e72dae5	reviewed	Read source and isolated fixtures: owner-bound browser lifecycle, private socket RPC, restricted proxies, OAuth callback and recovery, security-operation write boundaries, screenshot eligibility; no additional confirmed defect.
backend/internal/browserlogin/__tests__/oauth_auto_checkpoint_chromium_test.go	8b42d2aa63baddf4717622b0e20cd0fa84172ed37514df11051f41477a65c558	reviewed	Final full read; 26 checkpoint/security tests passed in network-isolated real Chromium using race build; complete browserlogin __tests__ race3.964s passed. Confirmed email retained; input test now explicitly focuses rendered field before verifying durable revocation.
backend/internal/browserlogin/__tests__/oauth_automation_test.go	6192b38d7873af18ab68f46acd02088f8a9664cf02211f5dd65e799ef01e8fba	reviewed	Read source and isolated fixtures: owner-bound browser lifecycle, private socket RPC, restricted proxies, OAuth callback and recovery, security-operation write boundaries, screenshot eligibility; no additional confirmed defect.
backend/internal/browserlogin/__tests__/oauth_checkpoint_chromium_test.go	b7314fd24e36fbf9f295eff65b638cd97296a3f53c5bb1d4a61e7613b1b371f5	reviewed	Final full read; 26 checkpoint/security tests passed in network-isolated real Chromium using race build; complete browserlogin __tests__ race3.964s passed. Confirmed email retained; input test now explicitly focuses rendered field before verifying durable revocation.
backend/internal/browserlogin/__tests__/oauth_checkpoint_revocation_test.go	7c89731c67b4bd19f173f9d4fc937042db22dcf9c1e84e6b150a6cee9c860763	fixed	Deleting matching active checkpoint freezes browser before deletion; isolated Chromium deletion regression red to green and full checkpoint suite passed.
backend/internal/browserlogin/__tests__/oauth_checkpoint_test.go	f0d6158a78daa4ce2b6ae0b59fd1b9679634a90e0e83b6da3dffc960026a0af1	reviewed	Reviewed latest OAuth checkpoint persistence, revision and private worker changes; complete isolated Chromium checkpoint suite and browser race passed.
backend/internal/browserlogin/__tests__/oauth_chromium_test.go	dcf6683663bc8a0f725aff1e570b148be1c76f2d7c6cec3d03d4b26d669ce945	reviewed	Read source and isolated fixtures: owner-bound browser lifecycle, private socket RPC, restricted proxies, OAuth callback and recovery, security-operation write boundaries, screenshot eligibility; no additional confirmed defect.
backend/internal/browserlogin/__tests__/oauth_lifecycle_test.go	30ddbf8436be1cdd188e6156ecc4a13b3ab0d9166b0ad8f4739b1d843c1d1709	reviewed	Read source and isolated fixtures: owner-bound browser lifecycle, private socket RPC, restricted proxies, OAuth callback and recovery, security-operation write boundaries, screenshot eligibility; no additional confirmed defect.
backend/internal/browserlogin/__tests__/oauth_privacy_test.go	d9ee4eaaafef5ea9b8f7ed3aab4bf302226d3a4c2209912be7f9d8032bac7d79	reviewed	Read source and isolated fixtures: owner-bound browser lifecycle, private socket RPC, restricted proxies, OAuth callback and recovery, security-operation write boundaries, screenshot eligibility; no additional confirmed defect.
backend/internal/browserlogin/__tests__/oauth_test.go	0fac37c13b2a214211a986b4c3982b14c2a5714981ba0e71a5d3037d2aa1e7bb	reviewed	Read source and isolated fixtures: owner-bound browser lifecycle, private socket RPC, restricted proxies, OAuth callback and recovery, security-operation write boundaries, screenshot eligibility; no additional confirmed defect.
backend/internal/browserlogin/__tests__/proxy_chromium_test.go	9cb4073afdaac85d12f6194c089479624fef3b56882916d40211fbace12a1350	reviewed	Read source and isolated fixtures: owner-bound browser lifecycle, private socket RPC, restricted proxies, OAuth callback and recovery, security-operation write boundaries, screenshot eligibility; no additional confirmed defect.
backend/internal/browserlogin/__tests__/proxy_options_test.go	6a71f83ba1755b55240a311c02858eb91e7ea5fabe58a8960f936e64b818bdfb	reviewed	Read source and isolated fixtures: owner-bound browser lifecycle, private socket RPC, restricted proxies, OAuth callback and recovery, security-operation write boundaries, screenshot eligibility; no additional confirmed defect.
backend/internal/browserlogin/__tests__/remote_test.go	21d0525513eefef2212276bfed4197f9069f47e982177ad3426c23c32e509cbb	reviewed	Read source and isolated fixtures: owner-bound browser lifecycle, private socket RPC, restricted proxies, OAuth callback and recovery, security-operation write boundaries, screenshot eligibility; no additional confirmed defect.
backend/internal/browserlogin/__tests__/security_checkpoint_chromium_test.go	c265217001f0f5e88d1b71197267a275448f68be5a715616d4bea7fe93bbcb3a	reviewed	Final full read; 26 checkpoint/security tests passed in network-isolated real Chromium using race build; complete browserlogin __tests__ race3.964s passed. Confirmed email retained; input test now explicitly focuses rendered field before verifying durable revocation.
backend/internal/browserlogin/__tests__/security_checkpoint_identity_test.go	19cfedda3601939c5e781582195e3b5a0da6e200ba2665f20e23feb879770496	reviewed	Final full read; 26 checkpoint/security tests passed in network-isolated real Chromium using race build; complete browserlogin __tests__ race3.964s passed. Confirmed email retained; input test now explicitly focuses rendered field before verifying durable revocation.
backend/internal/browserlogin/__tests__/security_checkpoint_test.go	c83fbf2434eb318ec28994f5d76a92d797fb096f7118155a4df991a8ac25fb5a	reviewed	Final full read; 26 checkpoint/security tests passed in network-isolated real Chromium using race build; complete browserlogin __tests__ race3.964s passed. Confirmed email retained; input test now explicitly focuses rendered field before verifying durable revocation.
